id,title,singer
105694,Gởi Anh Xa Nhớ,Bích Phương
105695,Gởi Em Là Đóa Hoa Sầu,Vũ Khanh
105696,Gởi Gió Cho Mây Ngàn Bay,Như Mai
105697,Gởi Gió Cho Mây Ngàn Bay,Thu Hà
105698,Gởi Người Xa Vời,Don Hồ
105699,Gởi Người Yêu Xưa,Hạ Vy
105700,Gởi Người Ở Lại,Lâm Gia Minh
105702,Giàn Khổ Qua,Mỹ Phương
105703,Giàn Thiên Lý Đã Xa,Phi Nhung
105704,Giàn Thiên Lý Đã Xa,Thanh Lan
105705,Giàu Nghèo,Hạ Vy & Trường Vũ
105708,Giá Băng,Tuấn Hưng
105710,Gởi Trao Trái Tim,Ngọc Lan
105711,Gởi Tình Yêu Của Em,Mỹ Tâm
105712,Gởi Về Anh,Như Quỳnh
105714,Gợi Giấc Mơ Xưa,Anh Khoa & Gia Huy
105715,Gợi Giấc Mơ Xưa,Khánh Hà
105717,Gợi Nhớ,Ý Lan
105718,Gợi Nhớ Quê Hương,Lâm Quốc Hùng
105719,Gợi Nhớ Quê Hương,Phi Nhung
105720,Gợi Nhớ Quê Hương,Sơn Ca
105721,Gợi Nhớ Quê Hương,Trường Vũ
105723,Gái Xuân,Hà Phương
105726,Gõ Cửa,Tuấn Vũ
105729,Gặp Nhau Làm Ngơ,Sơn Tuyền & Tuấn Vũ
105730,Gọi Em Về,Mỹ Huyền
105732,Gọi Yêu Thương (Remix),Vang Quốc Hải
105733,Gục Ngã Vì Yêu,Lưu Ánh Loan
105734,Gục Ngã Vì Yêu,Quang Thành
105738,Gửi Anh Và Cô Ấy (Nam),Hương Tràm
105739,Gửi Anh Xa Nhớ (Remix),Bích Phương
105741,Gửi Bức Thư Sang,Quan Họ Bắc Ninh
105743,Gửi Em Chiếc Nón Bài Thơ,Trọng Tấn
105745,Gửi Em Mùa Xuân,Đình Văn
105746,Gửi Gió Cho Mây Ngàn Bay,Khánh Hà
105747,Gửi Gió Cho Mây Ngàn Bay,Thanh Lam
105748,Gửi Gió Về Trời (Remix),Lâm Chấn Huy
105751,Gửi Huế Thân Yêu,Bích Tuyền
105753,Gửi Lại Ký Ức,Hoàng Anh Tùng
105760,Gửi Người Giới Tuyến,Khánh Ly
105762,Gửi Người Tri Kỷ,Bích Hồng
105766,Gửi Những Người Phụ Nữ Tôi Yêu,Nhiều Ca Sỹ
105767,Gửi Niềm Thương Huế,Mạnh Đình
105773,Gửi Về Anh,Khả Tú
105774,Gửi Về Quan Họ,Dân Ca Quan Họ Bắc Ninh
105775,Gửi Về Sông Lục Núi Huyền,Lương Nguyệt Anh
105776,Gửi Đôi Mắt,Ngọc Anh
105777,Gửi Đôi Mắt Nai,Hiền Thục & Xuân Phú
105781,Hai Bàn Tay Trắng (Remix),Trường Vũ
105785,Hai Chuyến Tàu Đêm,Hồng Trúc & Lâm Gia Minh
105788,Hai Chàng Trai Một Nỗi Đau,Huyền Thoại
105790,Hai Con Đường,Phạm Trưởng
105792,Hai Cô Tiên (Remix),365Daband & Clownd Hoang
105795,Hai Giờ Sáng,Atm Band
105796,Hai Hàng Cây So Đũa,Thanh Lan
105797,Hai Khía Cạnh Cuộc Đời,Lyly Hue
105799,Hai Lúa Lên Đời,Lâm Vỹ Văn
105802,Hai Lúa Về Làng,Đông Phương Tường
105805,Hai Lối Mộng,"Hồ Quang Lộc, Ngọc Hân"
105806,Hai Lối Mộng,Đan Nguyên
105812,Hai Mái Nhà Tranh,Cát Tuyền & Mai Thanh Sơn
105818,Hai Mùa Noel,Nhật Bình
105819,Hai Mùa Noel,Tuấn Vũ
105820,Hai Mùa Noel,Tâm Đoan
105822,Hai Mươi Bốn Mươi,Ngọc Sơn
105823,Hai Mươi Bốn Mươi,Tú Quyên
105824,Hai Mươi Năm Tình Cũ,Ngọc Lan
105825,Hai Mươi Năm Tình Đẹp Mùa Chôm Chôm,Khả Tú
105829,Hai Năm Tình Lận Đận,Hương Lan
105830,Hai Phương Trời,Tina Tình
105832,Hai Phương Trời Cách Biệt,Thanh Thúy
105833,Hai Phương Trời Cách Biệt,Tuấn Vũ
105836,Hai Sắc Hoa Tigon,Thanh Lan
105839,Hai Thằng Bạn Già,Lâm Hùng
105840,Hai Thế Giới,Hương Tràm
105842,Hai Trai Tim Vang,Ánh Minh & Quốc Khanh
105844,Hai Trái Tim Một Nhịp Đập,Tăng Bảo Hy & Tống Gia Vỹ
105845,Hai Trái Tim Một Nỗi Buồn,Phương Thiên Hoàng
105849,Hai Vì Sao Lạc,Tuấn Vũ
105850,Hai Đứa Giận Nhau,Lâm Gia Minh
105855,Gửi Người Dưới Mưa,Lương Nguyễn & Anh Huy
105856,Gửi Trao Trái Tim,Kenny Thái
105858,Hai Giọt Nước,Hà Anh Tuấn & Phương Linh
105861,Hai Nửa Tình Yêu,Khổng Tú Quỳnh & Thiên Minh
105862,Hai Thế Giới,Trương Đại Hải
105863,Hai Đứa Giận Nhau,Quang Lập & Lâm Minh Thảo
105864,Hai Đứa Làm Quen,Quang Lập & Lâm Minh Thảo
105865,Hai Đứa Mình Nghèo,Khang Lê & Lý Diệu Linh
105866,Hai Đứa Mình yêu Nhau (Remix),Khưu Huy Vũ & Ngọc Hân
105870,Hang Be Lem,Hải Linh
105871,Hang Belem,Nhật Bình
105872,Hang Over,Thu Minh & Nguyễn Hải Phong
105874,Hanh Phúc Là Hy Sinh (Remix),Nguyên Khôi
105876,Happy Y2K,Tốp Ca
105877,Haru Haru,Bing Bang
105878,Hat Về Tình Yêu Chúa,Trần Ngọc
105880,Hay,Jimmi Jc Nguyễn
105882,Hay Là Anh Đã Quên Em,Mộng Ngọc
105883,Hay Là Chia Tay (Remix),Khắc Việt
105888,Hay Vì Anh Sai,Hồng Dương M4U
105889,Hay Để Em Là Của Anh (Remix),Khang Vệt
105890,Helene,Ngọc Hương
105893,Hello Vietnam,Quỳnh Anh
105894,Help Me Make It Thru The Night,Lily Huệ
105895,Hey Girl,Monstar
105897,Hi Em,Bức Tường
105899,Hiu Quạnh,Vũ Khanh
105900,Hiến Chương Yêu,Tuấn Ngọc
105906,Hiện Tại Và Quá Khứ,The Men
105907,Hoa Cau Vườn Trầu,Mạnh Quỳnh & Thảo Sương
105910,Hoa Cau Vườn Trầu,Vũ Tuấn
105912,Hoa Cài Mái Tóc (Remix),Lưu Chí Vỹ
105916,Hoa Có Vàng Nơi Ấy,Đàm Vĩnh Hưng
105918,Hoa Cưới Nhà Ai,Lâm Hùng
105919,Hoa Cỏ Mùa Xuân (Remix),Tóc Tiên
105922,Hoa Cỏ Mùa Xuân,Minh Anh & Quang Linh
105924,Hoa Dạ Hương,Thùy Dương
105925,Hoa Học Trò,Duy Quang & Ngọc Minh
105926,Hoa Học Trò,Phi Nhung
105928,Hoa Hồng Dại,Binz Kandy & KenzTam
105929,Hoa Hồng Mùa Vu Lan,Thích Thiện Mỹ
105933,Hoa Khóc,Đan Trường
105936,Hoa Mimosa,Chung Tử Lưu & Thanh Huyền
105940,Hoa Mười Giờ,Tuấn Vũ
105942,Hoa Một Tên Người Hai Họ,Giao Linh
105943,Hoa Nào Hoa Trắng (Remix),Nam Du
105944,Hoa Nào Không Phai,Ngọc Thúy
105946,Hey Boy,Đông Nhi
105948,Hiện Tại Ai Là Người Tốt,Phạm Phước Tài
105950,Hoang Mang (Remix),Lưu Vĩnh Kha
105951,Hoang Mang,Hồ Quỳnh Hương
105954,Hoang Vu,Đức Huy
105956,Hoang Vắng,Hồ Ngọc Như & Tam Ca Ktv
105957,Hoang Vắng,Hồng Ngọc
105959,Hoa Nở Chỉ Một Lần,Võ Lam Phương
105960,Hoa Nở Về Đêm,Giao Linh
105963,Hoa Nở Về Đêm,Phi Nhung
105965,Hoa Rụng Ven Sông,Khánh Ly & Lệ Thu
105967,Hoa Sen Tháp Mười,Thúy Vân
105969,Hoa Soan Bên Thềm Cũ,Tuấn Vũ
105970,Hoa Sứ Nhà Nàng,Đan Nguyên
105972,Hoa Sữa,Justatee & Mr A & Kimjojo
105974,Hoa Sữa,Tú Quyên
105976,Hoa Thương Nhớ Ai,Hương Lan
105977,Hoa Thương Nhớ Ai,Như Mai
105980,Hoa Trinh Nữ,Hồ Quang 8
105982,Hoa Trinh Nữ,Phi Nhung
105983,Hoa Trắng,Jimmi Jc Nguyễn
105984,Hoa Trắng Thôi Cài Lên Áo Tím,Trường Vũ
105987,Hoa Tím Bằng Lăng,Mai Quốc Huy
105992,Hoa Tím Ngày Xưa,Phi Nhung & Thái Châu
105994,Hoa Tím Ngày Xưa,Tâm Đoan
105996,Hoa Tím Trên Đường,Hạ Vy
105997,Hoa Tím Trên Đường,Mộng Ngọc
105999,Hoa Vong Vang Trắng,Trường Vũ
106000,Hoa Vàng Mấy Độ,Thy Nga
106002,Hoa Vàng Mấy Độ,Tuấn Ngọc
106005,Hoa Vẫn Nở Trên Đường Quê Hương,Tuấn Vũ
106006,Hoa Xoan Bên Thềm Cũ,Thanh Lan
106008,Hoa Xuân,Nguyễn Hồng Nhung
106009,Hoa Xuân Ca,Lan Ngọc
106014,Hoa Đào Năm Trước,Phương Mỹ Hạnh
106015,Hoa Đăng Đêm Di Đà,Quang Hà
106016,Honey,Hồ Quỳnh Hương
106017,Hot (English),Thu Minh
106019,Hot Boy And Hot Girl (Mắt Nai Ost),Lưu Quang Anh
106029,Hoài Mong (Remix),Lương Gia Huy
106038,Hoài Niệm Một Ký Ức,Lưu Gia Bảo
106040,Hoài Vọng,Hoàng Nam
106041,Hoàng Hôn Dốc,Hồng Nhung
106044,Hoàng Hôn Màu Tím,Phi Nhung
106045,Hoàng Hôn Màu Tím,Đoan Thy
106046,Hoàng Hôn Tháng Tám,Đông Hùng
106049,Hoàng Sa Trường Sa Là Của Việt Nam,Tốp Ca
106052,Hoàng Tử Si Tình,Nhật Quốc & Tấn Quốc
106053,Hoàng Tử Trong Mơ (Remix),Châu Ngọc Tiên
106058,Huyết Lệ,Hồ Lệ Thu
106059,Huyền Diệu Sông Hàn,Quang Hào
106060,Huyền Diệu Đêm Thanh,Tố Hà
106061,Huyền Sử Ca Một Người Mang Tên Quốc,Mạnh Đình
106062,Huyền Sử Ca Một Người Mang Tên Quốc,Sơn Ca
106063,Huyền Thoại Chiều Mưa,Trường Vũ
106065,Huyền Thoại Mẹ,Phi Nhung
106067,Huyền Thoại Một Tình Yêu,Cát Tiên
106068,Huyền Thoại Một Vì Sao,Cẩm Vân
106070,Huyền Thoại Người Con Gái,Tóc Tiên
106072,Huyền Thoại Núi Hồng,Thu Trang
106074,Huơng Nồng,Quang Lê
106078,Hoàng Tử Cốc,Huỳnh Nhật Đông
106079,Hurt,Ngô Thanh Huyền
106082,Huế Bây Giờ,Hương Lan
106085,Huế Thương,Quang Lê
106086,Huế Tình Yêu Của Tôi,Thanh Lan
106087,Huế Và Em,Như Quỳnh & Quang Lê
106088,Huế Vẫn Ngàn Năm,Yến Khoa
106089,Huế Xưa,Như Quỳnh & Thanh An
106091,Huế Đã Xa Rồi,Hương Lan
106094,Hy Vọng,Miu Lê & Tony Việt
106101,Hoa Ban Trắng,Bức Tường
106103,Hoa Biển,Dạ Nhất Yến & Khai Tuan
106104,Hoa Biển,Sơn Ca
106105,Hoa Bướm,Julie
106107,Hoa Bằng Lăng (Remix),Lương Gia Huy
106109,Hoa Cau Vườn Trầu,Hoài Nam
106113,Hà Nội Mùa Thu Lá Bay,La Sương Sương
106114,Hà Nội Mùa Vắng Những Cơn Mưa (Remix),Dương Hồng Loan
106117,Hà Nội Mùa Vắng Những Cơn Mưa,Tú Quyên
106118,Hà Nội Mùa Xuân,Thu Hương
106119,Hà Nội Ngày Chia Xa,Xuân Hảo
106123,Hà Nội Và Em,Đinh Mạnh Ninh
106124,Hà Nội Và Tôi,Phó Đức Chính
106127,Hà Tiên,Thanh Tuyền
106130,Hà Tĩnh Quê Mình,Tố Nga
106132,Hàn Mạc Tử,Thanh Tuyền
106134,Hàn Mạc Tử,Đàm Vĩnh Hưng
106135,Hàn Ni,Đàm Vĩnh Hưng
106138,Hành Khúc Đêm,Hoàng Hải Đăng
106140,Hành Phúc Ngày Trở Về,Lâm Chấn Huy
106141,Hành Trang Giã Từ,Duy Quang
106144,Hành Trình Trên Đất Phù Sa,Hạ Vy
106147,Hold Me For A While,Thanh Trúc
106149,Hành Trình Vì Biển Đảo Quê Hương,Tốp Ca
106150,Hào Hoa (Remix),Khưu Huy Vũ
106151,Hào Hoa (Remix),Triệu Ánh Xuân
106152,Hào Hoa (Remix),Vĩnh Thiên Kim
106155,Hào Khí Dân Tộc Việt,Various Artists
106157,Hái Hoa Rừng Cho Em,Dương Đình Trí & Thanh Ngân
106159,Hái Hoa Rừng Cho Em,Hồng Trúc & Trường Vũ
106160,Hái Hoa Rừng Cho Em,Khả Tú & Mạnh Quỳnh
106161,Hát Biển Tình Yêu,Bằng Kiều
106163,Hát Ca Bềnh Bồng,Hiền Thục
106166,Hát Cho Mai Sau,Duy Khánh
106171,Hát Cho Một Người Nằm Xuống,Khánh Ly
106172,Hát Cho Một Tình Yêu,M4U
106174,Hát Cho Người Mùa Hạ,Huy Mc & Thu Phương
106175,Hát Cho Người Nằm Xuống,Thiên Kim
106178,Hát Cho Người Tình Nhỏ,Cẩm Ly
106179,Hát Cho Người Tình Nhỏ,Thanh Thanh
106180,Hát Cho Người Tình Xa,Lâm Vũ
106181,Hát Cho Người Tình Xa,Ngọc Anh
106187,Hát Cho Tình Yêu,Sỹ Đan & Vũ Đức Tuấn
106188,Hát Cho Tình Yêu,Tú Quyên
106189,Hát Cho Tình Yêu Đầu,Tuấn Hải
106190,Hát Cho Tự Do,Nguyễn Hồng Nhung & Vuong Dzung
106192,Hát Cùng Bạn Bè Tôi,Tam Ca Áo Trắng
106195,Hát Lên Nào,Vũ Thạch
106196,Hát Lên Tình Cha,Mộng Thi
106197,Huyền Sử Người Mang Tên Quốc,Trường Vũ
106199,Hy Sinh Tất Cả Vì Em,Châu Khải Phong
106200,Hà Nội Hà Nội,Đinh Mạnh Ninh
106202,Hàn Mặc Tử (Remix),Quách Tuấn Du
106203,Hành Trình Trên Đất Phù Xa,Thanh Ngân
106204,Hái Trộm Hoa Rừng,Hoàng Tâm
106205,Hát Một Mình,Khả Tú
106207,Hát Nữa Đi Em,Khánh Hoàng
106210,Hát Nữa Đi Em,Phi Nhung
106213,Hát Ru Tình Yêu,Đan Trường & Thùy Lâm
106214,Hát Ru Tình Đời,Lê Tuấn Anh
106220,Hát Về Anh Nguyễn Bá Thanh,Khánh Trâm
106221,Hát Về Cuộc Sống Hôm Nay Và Ngày Mai,Elvis Phương
106224,Hát Về Mẹ,Lâm Vũ
106226,Hát Về Tình Yêu,Trần Ngọc
106227,Hát Về Tổ Quốc Tôi,Việt Hoàn
106232,Hân Hoan Chào Xuân,Phan Ngọc Luân
106233,Hãy Biết Ước Mơ,M4U & Nguyễn Ngọc Anh
106236,Hãy Bước Qua Nhau,Trương Quỳnh Anh
106237,Hãy Bảo Nàng Về Đi,Phùng Khánh Linh
106248,Hãy Cho Tôi (Remix),Thúy Khanh
106252,Hãy Chờ Anh,Phan Đình Tùng
106259,Hãy Dắt Em Về,Ngọc Hương
106264,Hãy Hát Cho Đời,Hoàng Lê Vi
106276,Hãy Là Nụ Hôn Đầu Tiên,Huy Mc & Thu Phương
106281,Hãy Mau Quay Về,Trương Chí Dũng
106283,Hãy Mỉm Cười,Anh Thúy
106285,Hãy Mở Cửa Nhé Tình Yêu,Hồ Quỳnh Hương
106286,Hãy Nghe Anh Một Lần,Mbk
106287,Hãy Nghe Anh Một Lần,Nhóm Nhật Thực
106288,Hãy Nghe Tiếng Chuông Tình,Lâm Bảo Nam
106289,Hãy Ngước Mặt Nhìn Đời,Huy Khôi
106290,Hãy Ngủ Đi Em,Nguyễn Hưng
106292,Hãy Nhìn Lại Mình Đi Hỡi Em,Đàm Vĩnh Hưng
106293,Hãy Nhìn Về Phía Anh (Remix),Chí Bằng
106297,Hãy Nhớ Mãi,Lê Tâm
106298,Hãy Nói,Vĩnh Thiên Kim
106299,Hãy Nói Anh Là Của Em,Ngọc Thúy
106303,Hãy Nói Lời Yêu,Hồ Quỳnh Hương
106304,Hãy Nói Lời Yêu,Johnny Dũng
106308,Hãy Nói Với Em,Bằng Kiều & Mỹ Tâm
106310,Hãy Nói Với Em Lời Chia Tay,Hồ Lệ Thu
106311,Hãy Nói Với Em Lời Chia Tay,Kiwi Ngô Mai Trang
106312,Hãy Nói Yêu Anh Đi,Dương Tuấn Phong
106313,Hãy Nói Yêu Em (Remix),Vĩnh Thiên Kim
106316,Hãy Quay Về,Vũ Bảo
106317,Hãy Quay Về Bên Nhau,Lâm Nhật Tiến
106318,Hãy Quay Về Khi Còn Yêu Nhau,Hồ Quỳnh Hương
106319,Hãy Quay Về Với Anh,Huy Vũ
106323,Hãy Quên Anh,Đan Nguyên
106325,Hãy Quên Anh Đêm Nay,Chung Tử Lưu
106328,Hát Vì Những Niềm Đau,Đan Trường
106329,Hát Với Chú Ve Con,Hồng Ngọc
106331,Hãy Cười Khi Gặp Nhau (EDM),CD HOÀNG
106334,Hãy Ngồi Xuống Đây,Lệ Uyên Phương
106335,Hãy Nói Dù Chỉ Một Lời,Mbk
106336,Hãy Nói Yêu Em,Vĩnh Thiên Kim
106337,Hãy Quên Nhau,Phi Nhung
106342,Hãy Sống Cho Ngày Mai,Phạm Trưởng
106347,Hãy Sống Với Trái Tim,Trà My Idol
106350,Hãy Thắp Ánh Sáng,Trần Tâm & Tuấn Hưng
106352,Hãy Thứ Tha Cho Em,Hồ Ngọc Hà
106360,Hãy Trả Lời Em,Chí Tài & Hoàng Châu
106362,Hãy Tìm Về Nhau,Lương Gia Huy
106363,Hãy Vui Đêm Nay,Kiều Nga
106364,Hãy Vui Đùa,Ngọc Lan
106365,Hãy Về Với Anh,Nguyễn Khang
106366,Hãy Về Với Anh,Quang Dũng
106368,Hãy Về Với Nhau,Mỹ Tâm
106369,Hãy Về Đây Bên Anh (Remix Only Beat),Duy Mạnh
106371,Hãy Về Đây Bên Em,Minh Tuyết
106372,Hãy Xa Cuộc Đời,Diễm Liên
106373,Hãy Xem Là Giấc Mơ (Remix),Lương Gia Huy
106374,Hà Nam Đất Mẹ Anh Hùng,Duy Thái
106377,Hãy Xem Như Còn Yêu,Hoàng Nhật Linh
106378,Hãy Xem Như Là Giấc Mơ 2,Hồ Duy Minh
106379,Hãy Xem Như Là Một Giấc Mơ (Remix),Lương Gia Huy
106382,Hãy Xoá Đi Niềm Đau,Lâm Hùng
106385,Hãy Yêu Anh,Bùi Anh Tuấn
106387,Hãy Yêu Chàng,Elvis Phương
106389,Hãy Yêu Mùa Xuân Này,Trúc Phương
106393,Hãy Yêu Như Chưa Yêu Lần Nào,Khả Tú
106395,Hãy Yêu Như Chưa Yêu Lần Nào,Ái Vân & Elvis Phương
106401,Hãy Đến Bên Anh,Don Hồ
106403,Hãy Đến Bên Chàng,Trizzie Phương Trinh
106404,Hãy Đến Bên Em,Quang Dũng
106405,Hãy Đến Hỡi Người Tình,Duy Tường
106409,Hãy Đến Với Ta,Đức Tấn & Ngọc Thảo
106411,Hãy Đến Đây Cùng Em,Lưu Bích
106415,Hãy Để Em Là Của Anh,Khang Vệt
106416,Hãy Để Em Quên (Ngoc 2),Hương Tràm
106422,Hãy Để Tình Yêu Ngủ Yên,Hải Anh & Yến Linh
106424,Hãy Đối Diện Sự Thật,Lâm Nhật Thanh
106429,Hè Về,Thanh Lan
106432,Hè Ơi Đừng Vội Đến,Đạt Jenoo
106434,Hình Bóng Cũ,Tâm Đoan
106435,Hình Bóng Của Mây (Remix),Khánh Phương
106440,Hình Bóng Quê Nhà,Chung Tử Lưu & Thanh Huyền
106441,Hình Bóng Quê Nhà,Hương Lan
106443,Hình Bóng Quê Nhà,Phi Nhung
106444,Hình Bóng Quê Nhà,Phương Mỹ Chi & Quang Lê
106445,Hình Bóng Quê Nhà,Tuấn Vũ
106448,Hình Như Tình Hờ,Lâm Chấn Huy
106449,Hình Xăm Trong Trái Tim,Ưng Hoàng Phúc
106450,Hò Biển,Thanh Trung
106451,Hò Giã Gạo,Phong Thủy & Xuân Thoại
106452,Hòa Bình Ơi Việt Nam Ơi,Giao Linh
106455,Hòn Vọng Phu,Thế Sơn
106456,Hòn Vọng Phu 1,Thúy Hằng
106457,Hòn Vọng Phu 1,Trường Vũ
106458,Hòn Vọng Phu 2,Hải Lý
106459,Hòn Vọng Phu 2,Thúy Hằng
106460,Hòn Vọng Phu 2,Trường Vũ
106461,Hòn Vọng Phu 3,Thúy Hằng
106462,Hòn Vọng Phu 3,Trường Vũ
106465,Hôm Nay Ngày Mai,Duy Khánh
106467,Hôm Nay Phật Đản Sanh,Chung Tử Lưu
106469,Hôm Nay Tôi Nghe,Lê Cát Trọng Lý
106470,Hôm Qua Em Cười,Đình Phong
106471,Hôm Qua Hôm Nay Và Mãi Mãi,Ưng Hoàng Phúc
106475,Hôn Anh Trong Mơ,Quế Vân
106476,Hôn Em,Elvis Phương
106477,Hôn Em Nồng Nàn,Hà Thanh Xuân
106478,Hôn Môi Xa,Lưu Minh Thắng
106483,Hơi Thở Mùa Xuân,Anh Thơ
106484,Hơi Thở Mùa Xuân,Thanh Hà
106485,Hơi Thở Mùa Xuân,Thanh Lam
106486,Hơi Thở Tình Yêu,Lương Nguyễn & Anh Huy
106487,Hơi Ấm Ngày Xưa,Mỹ Tâm
106492,Hơi Ấm Trong Cơn Bảo Tuyết,Châu Gia Kiệt
106498,Hư Hao,Quỳnh Lan
106499,Hư Ảo,Ngọc Lan
106500,Hư Ảo,Quang Dũng
106501,Hưng Yên Thành Phố Mến Yêu,Thanh Yến
106502,Hương Bâng Khuâng,Huy Vũ
106504,Hương Bưởi,Ý Lan
106510,Hãy Để Anh Bên Em,Châu Khải Phong
106513,Hình Ảnh Người Em Không Đợi,Jacqueline Thùy Trâm
106517,Hương Ca Vô Tận,Tuấn Vũ
106518,Hương Giang Chiều Mưa,Khang Lê
106520,Hương Ngọc Lan,Tú Quyên
106527,Hương Sầu Riêng Muộn,Quang Lê & Thùy Trang
106529,Hương Thầm,Ngọc Sơn
106531,Hương Tình Cũ,Hong Phuc & Trường Vũ
106532,Hương Tình Cũ,Mai Quốc Huy
106533,Hương Tình Cũ,Mạnh Quỳnh
106534,Hương Tình Cũ,Trường Vũ
106536,Hương Tình Miền Hạ,"Hồng Thắm, Thanh Hải"
106543,Hương Tóc Nàng Dâu,Đoan Thy
106544,Hương Từ Lan Xa,Chung Tử Lưu
106552,Hương À,Nguyễn Đình Khương
106554,Hướng Về Hà Nội,Duy Khánh
106559,Hạ Cuối,Thùy Chi
106561,Hạ Thương,Dương Hồng Loan & Đặng Trí Trung
106564,Hạ Thương,Tuấn Vũ
106565,Hạ Trắng & Diễm Xưa,Hồng Ngọc & Quang Dũng
106568,Hạ Tình,Trương Quỳnh Anh
106574,Hạnh Phúc Anh Và Em,Dương Nhất Linh & Ngọc Thương Ruby
106577,Hạnh Phúc Bên Người,HKT
106578,Hạnh Phúc Bên Người,Mai Thanh Sơn
106580,Hạnh Phúc Bỏ Rơi Anh,Đạt Jenoo
106583,Hạnh Phúc Chỉ Là Dối Lòng,Khánh Phương
106591,Hạnh Phúc Có Phật,Bằng Cường
106598,Hạnh Phúc Hay Không Do Em (Remix),Phạm Phước Tài
106599,Hạnh Phúc Hay Không Do Em,Phạm Phước Tài
106606,Hạnh Phúc Lang Thang,Hồ Hoàng Yến
106610,Hạnh Phúc Là Có Thật,Phạm Thanh Trúc
106611,Hạnh Phúc Là Gì (Remix),Khánh Phương
106614,Hạnh Phúc Là Khi Anh Có Em,BFB
106618,Hạnh Phúc Mơ Hoang (Remix),Hồng Ngọc
106619,Hạnh Phúc Mơ Hoang,Đàm Vĩnh Hưng & Hồng Ngọc
106620,Hạnh Phúc Một Mùa Xuân,Lương Tùng Quang
106621,Hạnh Phúc Một Quân Cờ,Phạm Quỳnh Anh
106627,Hạnh Phúc Nhỏ Nhoi,Tú Quyên
106634,Hạnh Phúc Quanh Đây (Remix),Mai Quốc Huy
106640,Hạnh Phúc Thương Đau,Trường Vũ
106641,Hạnh Phúc Thương Đau,Đức Duy
106644,Hạnh Phúc Trong Anh Là Em,Khánh Phương
106645,Hạnh Phúc Trong Em,Yo!Girls.mkv
106646,Hạnh Phúc Trong Mơ (Remix),Quách Tuấn Du
106650,Hạnh Phúc Trôi Xa,Vĩnh Thiên Kim
106652,Hạnh Phúc Trời Ban (Remix),Lý Hào Nam
106657,Hạnh Phúc Vẫn Còn Đây,Hương Lan
106662,Hạnh Phúc Xa Vời,Anh Tuấn
106663,Hạnh Phúc Xuân Ngời,HKT
106667,Hạnh Phúc Đây,Lương Gia Hùng
106669,Hạnh Phúc Đôi Khi Là Niềm Đau,Hoàng Hải Đăng
106673,Hạnh Phúc Đơn Sơ,Mai Quốc Huy
106676,Hương Đồng Gió Nội,Bảo Hân & Hương Thủy
106677,Hạ Trắng 2014,Vũ Thiên Phát
106681,Hạnh Phúc Là Điều Giản Dị,Bằng Cường
106682,Hạnh Phúc Nhất (Acoustic),Hải Nguyên
106684,Hạnh Phúc Trên Niềm Đau,Vũ Hà
106685,Hạnh Phúc Đơn Sơ,Đức Duy
106686,Hạnh Phúc Đầu Ngày,Lê Hằng
106689,Hạnh Phúc Đắm Chìm,Đoàn Khánh Nguyên
106690,Hạnh Phúc Đời Con,Cẩm Vân
106691,Hạnh Phúc Đời Ta,Quang Bình & Trang Thanh Lan
106692,Hạnh Phúc Ảo,At117 & Blackbi
106694,Hạt Cát,Hoàng Rapper & Khởi My
106695,Hạt Cát Thời Gian,Vĩnh Thiên Kim
106696,Hạt Giống,Hải Phương & Thanh Tùng
106698,Hạt Mưa Và Nỗi Nhớ,Nguyễn Khang
106702,Hải Âu Phi Xứ,Vĩ Tình
106706,Hận (Remix),Vũ Duy Khánh
106707,Hận Tha La,Hồng Trúc
106708,Hận Tha La,Phi Nhung
106711,Hận Tình,Lâm Hùng
106712,Hận Tình Trong Mưa,Quang Dũng
106713,Hận Tình Trong Mưa,Vũ Khanh
106714,Hận Đời Sẽ Về Đâu,Trường Vũ
106716,Hắt Hiu Tình Buồn,Mạnh Quỳnh
106717,Hắt Hiu Tình Buồn,Nguyệt Thanh
106719,Hẹn Câu Đá Vàng,Phương Mỹ Hạnh & Lê Sang
106721,Hẹn Em Sao Không Đến,Hà Thanh Xuân
106722,Hẹn Gặp Lại,Hồng Dương M4U
106727,Hẹn Hò Ánh Trăng,Phương Vũ Linh
106731,Hẹn Mùa Trăng Sau,Cẩm Ly
106732,Hẹn Một Mai,Bùi Anh Tuấn
106734,Hẹn Nhau Cuối Tuần,Mạnh Quỳnh & Quế Trang
106735,Hẹn Nhau Năm 2000,Tuấn Ngọc
106741,Hết (Rnb),Đại Nhân
106744,Hết,Trương Đại Hải
106748,Hết Nữa Đường Yêu,Hoàng Châu
106749,Hết Rồi (Remix),Đàm Vĩnh Hưng
106750,Hết Rồi,Đàm Vĩnh Hưng & Dương Triệu Vũ
106753,Hết Rồi Tình Ơi,Cao Tuấn Thiên
106754,Hết Thật Rồi,Cao Nam Thành & Lữ Bình
106756,Hết Yêu,Chu Bin
106757,Hết Yêu,Phan Đình Tùng
106762,Học Cách Quên Em,Lê Trọng Hiếu
106764,Học Cách Yêu Em,Phương Thiên Hoàng
106769,Họp Mặt Lần Cuối & Huế Nhớ O,Huỳnh Phi Tiễn & Hà Thanh Xuân
106771,Hỏi Anh Hỏi Em,Duy Khánh & Thanh Huyền
106772,Hỏi Anh Hỏi Em,Phương Mai & Tuấn Vũ
106774,Hỏi Còn Nhớ Hay Quên,Thúy Hằng
